2.372811232764446832e+00,3.977860705636328653e+00
2.988930037054646327e+00,4.387555595063076908e+00
3.797338940175022159e+00,4.796936945339501435e+00
3.718738625046653645e+00,3.535749347425598543e+00
3.876028266446255977e+00,4.374359794236251986e+00
3.276297738287409445e+00,3.017665786966941877e+00
2.822698765993642667e+00,4.459566964164757508e+00
2.071694867998361111e+00,3.802919324973117909e+00
3.321750319110107430e+00,3.511927900704195693e+00
2.514405843281231512e+00,3.051267998741844067e+00
2.746297586356173603e+00,3.274304852933206611e+00
2.984911971707366884e+00,3.256062840318202589e+00
2.148987791400576164e+00,3.986001214951397920e+00
3.791138178230212041e+00,3.001999492803498093e+00
3.198834542990985241e+00,3.646089722552224632e+00
3.063451327350442455e+00,4.519559035339836051e+00
2.087945263634018112e+00,3.772734963353757465e+00
