3.213832331044314650e+00,3.661183122356908459e+00
3.724002425231808022e+00,3.718266710535482744e+00
2.870626893144702763e+00,3.764283756520560686e+00
2.789022563351605477e+00,3.342331876030065541e+00
3.653721314460563363e+00,3.251907774551315633e+00
2.165399358233655924e+00,3.977578518029567078e+00
3.543268893890846982e+00,3.485037650139710230e+00
2.814753864769914404e+00,3.018936068212734636e+00
2.988930358829535727e+00,3.638967188169955236e+00
2.932398436019514776e+00,3.155753629519675751e+00
2.653092152301150364e+00,3.294268876677489466e+00
2.499197895370477873e+00,3.468722018599289303e+00
2.095062136509042716e+00,3.298954476970775485e+00
3.110587678528251576e+00,3.974898777302648067e+00
2.031864182476654346e+00,3.442155037488983993e+00
3.255289415991836854e+00,3.708672840340371923e+00
3.017721073720881719e+00,3.598889851493380476e+00
3.618244046006122705e+00,3.062558218630799800e+00
2.779512711289027216e+00,3.222605416646099119e+00
2.441462292503890907e+00,3.763944828565108924e+00
2.205095313692759351e+00,3.063803911249781464e+00
2.759878553382298705e+00,3.009076851202928005e+00
3.619759097244022339e+00,3.048071862235715024e+00
2.933705035425237639e+00,3.418556888992438036e+00
2.006668922293251889e+00,3.925533155229831372e+00
2.622282972857839844e+00,3.668815815933087254e+00
2.556007320979844621e+00,3.681789308006282901e+00
3.140273868892671238e+00,3.988080792920759787e+00
2.024137873680111444e+00,3.504646988313027567e+00
2.212084203960572371e+00,3.258885304952793938e+00
2.286785504270077318e+00,3.911046139396519905e+00
3.722913031007339946e+00,3.000072012466001858e+00
2.008009031825641166e+00,3.812403113244174691e+00
2.333997179337657712e+00,3.428800875275237914e+00
2.851526436903098816e+00,3.448909211975771605e+00
3.508296647317583172e+00,3.012992015182759609e+00
2.520716255138020223e+00,3.510514773104450370e+00
3.098610794835327198e+00,3.236937863442191698e+00
2.509146132299433951e+00,3.332764515818908535e+00
3.494575438971292414e+00,3.395652639054144828e+00
2.768512813026871910e+00,3.499847822564282840e+00
2.255702256661758387e+00,3.165564422908841991e+00
3.137774559431485422e+00,3.453213627805777008e+00
3.398549347726888215e+00,3.252512794497744331e+00
3.165939441407198629e+00,3.654186693967160338e+00
3.539540760645817130e+00,3.747808120436281865e+00
2.953722836653595252e+00,3.149794378004663553e+00
3.302022237244621294e+00,3.894325906247606994e+00
3.859047257697072908e+00,3.833684931679296248e+00
2.584496706680977418e+00,3.968295467763764961e+00
3.649044423466598630e+00,3.575925808303024311e+00
2.962868595041465714e+00,3.478957601737527661e+00
2.500494188969593523e+00,3.342873345550302133e+00
3.336640070205009412e+00,3.115212546492768020e+00
2.982521548977320691e+00,3.406425574234891229e+00
2.698066966748482454e+00,3.392297120602074667e+00
2.105947330750034929e+00,3.522481485198722062e+00
3.529405259020744090e+00,3.546618042308240515e+00
3.708241153237375798e+00,3.562721372374980433e+00
3.130354131498599202e+00,3.834592544428268024e+00
3.038871143872709180e+00,3.097677971110769146e+00
2.906563154423897455e+00,3.816551116686875300e+00
2.973043451313631458e+00,3.844755783104336189e+00
2.474787594774233490e+00,3.429121696137424458e+00
3.089671835880069217e+00,3.674962294780824479e+00
3.968687475880360083e+00,3.892789204001421144e+00
3.169238521855508584e+00,3.918322039225572873e+00
3.354610164604673539e+00,3.057359056113686080e+00
3.282427616370481971e+00,3.878720381955425900e+00
3.688429131701307817e+00,3.685175811680696967e+00
3.659552073810588446e+00,3.186357082805642893e+00
3.054187797283531847e+00,3.997155121398215716e+00
3.628319692714432776e+00,3.331625099234448939e+00
3.849796722568440188e+00,3.693970095003313858e+00
3.592738180293255201e+00,3.750611281418807508e+00
2.667009362258879968e+00,3.113364379387792091e+00
3.569791747583606956e+00,3.510154085488590425e+00
2.162451545757370752e+00,3.522942143111436053e+00
3.533130606166182019e+00,3.573631552196831596e+00
3.256205945086694697e+00,3.498003305864537005e+00
2.082112695522784662e+00,3.468503771621076925e+00
2.033670680294474398e+00,3.226680318168278383e+00
3.316504312776131336e+00,3.344027971554802026e+00
2.565471247595028093e+00,3.480231832762626265e+00
2.925513758414642673e+00,3.228236395662646085e+00
2.067265266736331597e+00,3.800917108950053969e+00
3.106791445495298731e+00,3.185199035275878998e+00
3.627286956301791321e+00,3.156265086463204028e+00
2.742053947080654197e+00,3.203727855228703181e+00
2.933816950430400361e+00,3.789726334956552645e+00
2.224181501424163265e+00,3.309960438882070477e+00
2.518085657126642118e+00,3.036369466709615050e+00
3.291201791340556682e+00,3.574273706759116376e+00
2.528964754904773127e+00,3.458180257493014054e+00
3.708055140929658045e+00,3.770086368784810738e+00
2.562158633274244757e+00,3.436696463298539506e+00
3.378869184385177693e+00,3.879208063065199497e+00
2.816493752387062344e+00,3.542879046034481672e+00
3.558560541362211893e+00,3.325287012251660457e+00
2.612864257821730263e+00,3.229982047265983258e+00
3.738285151289211239e+00,3.560603593622874374e+00
3.455774009072213104e+00,3.767589956969354059e+00
2.889614001771405150e+00,3.298013944615517445e+00
3.597790727345726136e+00,3.034819854554039242e+00
3.588519486740368691e+00,3.111792685369436207e+00
2.070782869012721683e+00,3.024956783921481041e+00
2.676840687949631814e+00,3.455616561640388440e+00
2.586575852709623202e+00,3.488078278850828440e+00
3.329508989728810153e+00,3.937091835469154866e+00
3.982625689850822770e+00,3.275500758270856405e+00
2.478270149371289754e+00,3.855863668789555110e+00
3.943566386956956826e+00,3.728798484724168638e+00
3.266457197344332819e+00,3.497510438740936145e+00
3.701949170293544977e+00,3.275328511111037066e+00
2.443208294896083821e+00,3.154536966843519696e+00
3.636712233853234721e+00,3.789030905548824713e+00
3.133700333328031995e+00,3.730987845262845770e+00
3.664886549083858469e+00,3.897902208238935629e+00
2.862169034472231921e+00,3.737938910124976921e+00
2.525883112475979075e+00,3.372358389678281387e+00
3.140560122045033431e+00,3.367114194398888039e+00
3.184464970370024961e+00,3.582560598509447303e+00
3.875365417816913904e+00,3.022835466591432318e+00
2.159835961488727030e+00,3.733952360741920273e+00
3.858813138745322391e+00,3.578504884942807163e+00
3.804754103284513800e+00,3.762592742666730494e+00
3.402603983858238479e+00,3.845361091555522748e+00
3.547695620163437979e+00,3.076504146068608225e+00
3.197987106569826654e+00,3.869434077847799358e+00
3.442647427639134783e+00,3.087774401861419271e+00
2.343785118471112039e+00,3.496437369600005507e+00
3.889212709037559002e+00,3.303307287032533068e+00
3.055987762078735237e+00,3.807525492312730631e+00
2.436554841556481943e+00,3.436858667279043988e+00
3.519759021963595913e+00,3.531391111069064781e+00
3.786047626378490349e+00,3.671702494557007590e+00
3.020193225207082222e+00,3.729174853572395421e+00
3.745583692717752378e+00,3.028536278593895403e+00
2.108779408395043298e+00,3.509833417207142148e+00
3.532752250008350359e+00,3.449578881631466754e+00
2.067996082302334671e+00,3.109496749697584939e+00
3.484148825965036167e+00,3.693636300302104658e+00
3.808323659618668700e+00,3.886984830451373885e+00
3.787823053527043626e+00,3.917724912976010110e+00
2.989546089672658891e+00,3.769020090777670529e+00
3.555315158754320581e+00,3.454043098970306591e+00
3.543416005350638720e+00,3.737562393281502082e+00
2.712798929659851588e+00,3.862391371896797487e+00
3.446907365110970289e+00,3.108720810701754989e+00
3.038178149230271075e+00,3.123795440828958103e+00
2.423339562790353341e+00,3.306248746886073953e+00
2.041653833506244631e+00,3.961102575666226144e+00
3.834174496633059093e+00,3.844496979475195975e+00
2.626167449369307239e+00,3.192166387492029855e+00
2.774529900867380050e+00,3.077089408837547335e+00
3.065616763972754732e+00,3.481156893841211186e+00
3.041305751975990290e+00,3.631486051039085172e+00
2.205384823515640136e+00,3.396584711943102963e+00
3.345350591309381727e+00,3.671913645293336081e+00
3.961557075342235557e+00,3.264877996508410263e+00
2.541060462613359050e+00,3.132056486540533591e+00
3.509600571537699665e+00,3.088385777468422688e+00
2.752302609365921526e+00,3.258879447623620251e+00
2.359574636963889915e+00,3.544663549867335117e+00
3.058037847545151955e+00,3.314165812845530024e+00
2.204013019818352959e+00,3.911525920258498878e+00
3.761195931149672766e+00,3.968633054315914510e+00
3.252505985663479038e+00,3.400475761580669332e+00
2.420362256684902569e+00,3.761185385715281271e+00
2.973043505293027966e+00,3.066908526899555731e+00
3.447362334250235527e+00,3.494919180552322757e+00
2.226911591996217687e+00,3.430288159666779357e+00
3.954450665394322328e+00,3.086584682606757113e+00
2.995130935975947040e+00,3.245686628460164425e+00
3.193097947333106923e+00,3.998739635211921772e+00
2.020559320347325993e+00,3.685890491576031547e+00
3.426334944930304438e+00,3.110012746439908771e+00
3.739199626543344035e+00,3.212946815813136681e+00
2.452067449581905922e+00,3.898937308411248193e+00
2.158976539345038859e+00,3.855394818868285611e+00
3.806846222806309132e+00,3.617990703245481665e+00
3.261878550658413367e+00,3.588289998651715607e+00
2.279601652429609882e+00,3.945912414519173961e+00
3.564108639177727245e+00,3.695380468469606328e+00
2.402085217822105712e+00,3.598934599153496450e+00
2.518814518476887088e+00,3.597721128481316200e+00
3.149194637352128900e+00,3.023868822415313407e+00
3.104557994609939975e+00,3.431091939611279340e+00
2.078994216698180963e+00,3.594352525093376549e+00
2.401230872463250510e+00,3.600447377752822753e+00
2.211455030207041261e+00,3.906192974053911193e+00
2.638157012909961630e+00,3.043465689702605559e+00
2.759692727779547106e+00,3.473807599699330506e+00
3.583690237952142699e+00,3.402876443786833072e+00
2.680565951668466784e+00,3.444327535664098328e+00
3.493337631228923712e+00,3.554123053372016283e+00
3.126671740090174456e+00,3.052311141190613863e+00
2.049846430906098416e+00,3.215435687801928566e+00
2.974374205973355778e+00,3.299373364258748609e+00
3.992706132484103332e+00,3.650507348049531586e+00
2.869209474111951153e+00,3.211272683255561144e+00
3.813105427658924462e+00,3.681803761018783927e+00
2.784088239016513810e+00,3.031785230044289126e+00
3.262900096773019509e+00,3.697529049802915857e+00
3.000869407332783290e+00,3.110278623987680291e+00
2.153563428977218308e+00,3.763056182831947538e+00
2.211916411214269296e+00,3.800617250853782103e+00
3.599547651862025965e+00,3.607560044278979028e+00
3.179474865127576599e+00,3.015782410261882873e+00
3.024498068910919990e+00,3.381986384224738629e+00
2.337649438842992033e+00,3.496972543203032746e+00
2.775264427219417129e+00,3.121911463207246218e+00
2.375196079080348355e+00,3.576923800867585435e+00
3.927134587661038623e+00,3.747492746975166433e+00
3.601160801098998832e+00,3.534013703555428432e+00
2.300483273926558159e+00,3.415977553402428146e+00
2.327149707044494864e+00,3.993416476799322545e+00
2.349959025676326085e+00,3.916875698837537723e+00
2.171219001860064335e+00,3.795972537225411614e+00
3.256868089104027142e+00,3.181969828427185121e+00
2.479192405362475871e+00,3.041304188588084045e+00
2.636291085468158713e+00,3.516694763684825809e+00
3.602802605273077496e+00,3.262983575807120395e+00
3.674183291618660530e+00,3.489295100534667071e+00
3.925225959174479584e+00,3.231388351769318934e+00
2.259811077521080680e+00,3.577428740312155853e+00
3.155005372238054662e+00,3.289844614348275798e+00
2.035868595483224297e+00,3.224207691707651868e+00
3.817975517607444580e+00,3.716413645014423395e+00
2.770833130524096966e+00,3.244579682977878576e+00
2.076174105153208771e+00,3.531174090495438733e+00
3.708855716716271900e+00,3.479385937921283478e+00
2.985603762018071983e+00,3.699283208988227045e+00
3.833370607846777744e+00,3.531058123338052024e+00
3.745318485238305239e+00,3.307880464084260286e+00
2.324739545864962675e+00,3.462270498582450617e+00
3.802449355468894510e+00,3.125908345699917490e+00
2.145142388900083130e+00,3.648625020274644193e+00
3.424461156899287761e+00,3.112619485738620462e+00
3.276924349110751589e+00,3.340128743570120573e+00
3.844094075948069289e+00,3.559498045323673310e+00
2.431908243080820320e+00,3.306931524079978146e+00
2.847399790193985591e+00,3.645461269485764877e+00
3.262579422335782908e+00,3.819434863367312971e+00
3.719487811057097915e+00,3.749195504592586659e+00
3.994341939020057630e+00,3.011393956658453330e+00
2.398035939105833680e+00,3.768119818832396106e+00
2.905581169318952828e+00,3.661315226543044865e+00
3.560890273834491637e+00,3.563783352656030523e+00
3.033943323765735833e+00,3.060122379012169880e+00
3.265347437063228497e+00,3.807695626361888852e+00
3.111653182456176836e+00,3.262648664118159125e+00
2.771566515827545096e+00,3.352986627727257751e+00
2.905709753635965065e+00,3.294411241652966282e+00
3.645660142786929736e+00,3.434451006374741322e+00
2.532342525366976460e+00,3.031424409790924202e+00
3.167434905651807853e+00,3.672484727973427177e+00
3.469067598653849060e+00,3.364972444429552123e+00
3.283800016803529509e+00,3.328705759546619625e+00
3.176440668227823672e+00,3.626560443707321113e+00
3.446042788858401984e+00,3.902615070856096047e+00
2.168145205600633396e+00,3.153900651225580720e+00
3.152746812916714436e+00,3.047629295181839559e+00
3.369388674633820635e+00,3.981319352032908210e+00
2.915543449813244870e+00,3.954660804193956380e+00
2.675363226856187548e+00,3.611550360035179708e+00
2.965152517421025369e+00,3.944263064473896296e+00
3.459806737843751367e+00,3.579327435768281163e+00
